3.0,38089.0,605.0,1018.0692,1.0,0.039215688,0.0,1.0
3.0,38229.0,606.0,999.49634,1.0,0.037254903,0.0,1.0
3.0,38375.0,615.5775,964.84503,1.0,0.039215688,0.0,1.0
3.0,38504.0,620.0,941.35626,1.0,0.037254903,0.0,1.0
3.0,38635.0,619.0,933.0,1.0,0.043137256,0.0,1.0
4.0,46818.0,511.35046,1083.1823,1.0,0.03529412,0.0,1.0
4.0,46946.0,465.21005,1384.3607,1.0,0.03529412,0.0,1.0
4.0,47074.0,465.9834,1503.0415,1.0,0.03137255,0.0,1.0
4.0,47223.0,458.0,1525.0,1.0,0.033333335,0.0,1.0
5.0,47747.0,463.30582,1153.6415,1.0,0.037254903,0.0,1.0
5.0,47873.0,464.9977,1340.984,1.0,0.033333335,0.0,1.0
5.0,48009.0,484.58514,1426.3406,1.0,0.03529412,0.0,1.0
5.0,48143.0,493.0,1501.333,1.0,0.03137255,0.0,1.0
5.0,48281.0,491.0,1519.0,1.0,0.03137255,0.0,1.0
5.0,48417.0,489.0,1509.3011,1.0,0.03529412,0.0,1.0
5.0,48553.0,489.0,1483.0265,1.0,0.03137255,0.0,1.0
5.0,48684.0,486.0,1456.1859,1.0,0.03529412,0.0,1.0
5.0,48814.0,486.0,1430.4302,1.0,0.033333335,0.0,1.0
5.0,48936.0,486.0,1419.6412,1.0,0.033333335,0.0,1.0
5.0,49056.0,486.0,1417.0,1.0,0.033333335,0.0,1.0
5.0,49185.0,485.0,1416.0,1.0,0.03137255,0.0,1.0
5.0,49311.0,485.0,1414.6307,1.0,0.03137255,0.0,1.0
5.0,49694.0,486.0,1414.0,1.0,0.03137255,0.0,1.0
5.0,49816.0,487.0,1413.0,1.0,0.03137255,0.0,1.0
5.0,49942.0,489.5,1412.0,1.0,0.03137255,0.0,1.0
5.0,50065.0,489.94202,1410.0,1.0,0.03137255,0.0,1.0
5.0,50500.0,490.0,1409.0,1.0,0.03137255,0.0,1.0
5.0,50658.0,490.0,1407.897,1.0,0.03137255,0.0,1.0
5.0,51104.0,490.0,1404.0,1.0,0.03137255,0.0,1.0
5.0,51237.0,490.0,1396.749,1.0,0.03137255,0.0,1.0
5.0,51369.0,491.0,1390.0,1.0,0.033333335,0.0,1.0
5.0,51506.0,492.0,1390.0,1.0,0.03137255,0.0,1.0
5.0,51623.0,495.41367,1390.0,1.0,0.03137255,0.0,1.0
5.0,51807.0,498.0,1390.0,1.0,0.029411767,0.0,1.0
5.0,51955.0,499.5,1390.0,1.0,0.033333335,0.0,1.0
5.0,52089.0,499.0,1388.9431,1.0,0.033333335,0.0,1.0
5.0,52404.0,497.89734,1389.0,1.0,0.033333335,0.0,1.0
5.0,52420.0,499.5,1389.0,1.0,0.033333335,0.0,1.0
5.0,52704.0,500.0,1387.6307,1.0,0.033333335,0.0,1.0
5.0,52845.0,501.0,1388.0,1.0,0.033333335,0.0,1.0
5.0,52902.0,501.0,1386.5,1.0,0.033333335,0.0,1.0
5.0,53038.0,504.3692,1385.0,1.0,0.033333335,0.0,1.0
5.0,53178.0,506.0,1382.0,1.0,0.033333335,0.0,1.0
5.0,53321.0,506.0,1378.0,1.0,0.03529412,0.0,1.0
5.0,53471.0,507.0,1376.0334,1.0,0.03529412,0.0,1.0
5.0,53608.0,507.0,1372.0,1.0,0.03529412,0.0,1.0
5.0,53740.0,508.0,1368.0,1.0,0.03529412,0.0,1.0
5.0,53878.0,508.0,1364.0,1.0,0.03529412,0.0,1.0
5.0,54037.0,509.0,1363.0,1.0,0.03529412,0.0,1.0
5.0,54182.0,509.0,1360.0,1.0,0.03529412,0.0,1.0
5.0,54346.0,509.0,1352.3447,1.0,0.033333335,0.0,1.0
5.0,54486.0,509.0,1349.0,1.0,0.033333335,0.0,1.0
5.0,54637.0,509.0,1346.0,1.0,0.03137255,0.0,1.0
5.0,54847.0,509.0,1344.9076,1.0,0.03137255,0.0,1.0
5.0,55013.0,510.0,1338.8918,1.0,0.03137255,0.0,1.0
5.0,55157.0,511.0,1331.0653,1.0,0.03137255,0.0,1.0
5.0,55310.0,511.0,1324.0,1.0,0.033333335,0.0,1.0
5.0,55453.0,512.0,1315.4106,1.0,0.033333335,0.0,1.0
5.0,55600.0,513.425,1308.0,1.0,0.03529412,0.0,1.0
5.0,55741.0,515.0,1297.6444,1.0,0.03529412,0.0,1.0
5.0,55888.0,517.0,1288.463,1.0,0.033333335,0.0,1.0
5.0,56021.0,517.0,1280.179,1.0,0.03529412,0.0,1.0
5.0,56173.0,517.0,1272.3447,1.0,0.033333335,0.0,1.0
5.0,56309.0,519.0,1262.0569,1.0,0.033333335,0.0,1.0
5.0,56453.0,521.0,1252.1145,1.0,0.033333335,0.0,1.0
5.0,56592.0,521.0,1239.9376,1.0,0.03529412,0.0,1.0
5.0,56730.0,522.0,1227.1069,1.0,0.037254903,0.0,1.0
5.0,56875.0,526.72284,1213.2772,1.0,0.033333335,0.0,1.0
5.0,57021.0,532.0,1200.9902,1.0,0.03529412,0.0,1.0
5.0,57171.0,543.8397,1170.4808,1.0,0.037254903,0.0,1.0
5.0,57308.0,550.0,1140.6771,1.0,0.03529412,0.0,1.0
5.0,57462.0,550.0,1119.5127,1.0,0.03529412,0.0,1.0
5.0,57604.0,550.0,1107.2268,1.0,0.03529412,0.0,1.0
5.0,57751.0,556.0,1092.4044,1.0,0.037254903,0.0,1.0
5.0,57891.0,561.0,1071.5754,1.0,0.037254903,0.0,1.0
5.0,58034.0,572.70544,1048.2946,1.0,0.03529412,0.0,1.0
5.0,58173.0,578.5369,1034.4631,1.0,0.037254903,0.0,1.0
5.0,58320.0,584.0,1022.27966,1.0,0.037254903,0.0,1.0
5.0,58447.0,584.0,1009.88885,1.0,0.037254903,0.0,1.0
5.0,58575.0,584.0,1002.0,1.0,0.04509804,0.0,1.0
6.0,59584.0,452.0,1325.8544,1.0,0.033333335,0.0,1.0
6.0,59600.0,452.0,1323.1659,1.0,0.033333335,0.0,1.0
6.0,59725.0,452.0,1307.3052,1.0,0.033333335,0.0,1.0
6.0,59852.0,452.0,1295.0072,1.0,0.033333335,0.0,1.0
6.0,59981.0,452.0,1287.13,1.0,0.033333335,0.0,1.0
6.0,60108.0,452.0,1283.6302,1.0,0.03137255,0.0,1.0
6.0,60233.0,453.0,1282.0,1.0,0.03137255,0.0,1.0
6.0,60356.0,454.0,1281.4655,1.0,0.03137255,0.0,1.0
6.0,60398.0,455.982,1281.0,1.0,0.029411767,0.0,1.0
6.0,60536.0,457.0,1281.0,1.0,0.043137256,0.0,1.0
7.0,62345.0,460.0,1349.3501,1.0,0.03137255,0.0,1.0
7.0,62360.0,460.0,1347.5,1.0,0.029411767,0.0,1.0
7.0,62507.0,460.0,1339.5,1.0,0.029411767,0.0,1.0
7.0,62653.0,460.0,1338.0,1.0,0.03137255,0.0,1.0
7.0,62776.0,461.0,1336.0,1.0,0.029411767,0.0,1.0
7.0,62910.0,462.0,1334.0,1.0,0.029411767,0.0,1.0
7.0,63034.0,462.6548,1332.0,1.0,0.029411767,0.0,1.0
7.0,63157.0,463.0,1330.0,1.0,0.029411767,0.0,1.0
7.0,63290.0,464.0,1327.0,1.0,0.03137255,0.0,1.0
7.0,63419.0,464.0,1325.0,1.0,0.03137255,0.0,1.0
7.0,63554.0,465.0,1321.0,1.0,0.033333335,0.0,1.0
7.0,63685.0,466.0,1317.6293,1.0,0.03137255,0.0,1.0
7.0,63816.0,466.0,1315.0,1.0,0.03137255,0.0,1.0
7.0,63954.0,466.0,1311.0,1.0,0.03529412,0.0,1.0
7.0,64090.0,467.0,1309.0,1.0,0.033333335,0.0,1.0
7.0,64226.0,467.0,1305.5,1.0,0.03529412,0.0,1.0
7.0,64363.0,467.0,1304.0,1.0,0.03529412,0.0,1.0
7.0,64510.0,467.0,1302.0,1.0,0.03529412,0.0,1.0
7.0,64654.0,467.0,1300.5325,1.0,0.033333335,0.0,1.0
7.0,64791.0,468.0,1297.0,1.0,0.03529412,0.0,1.0
7.0,64929.0,468.0,1294.9637,1.0,0.03529412,0.0,1.0
7.0,65069.0,468.0,1293.1069,1.0,0.03529412,0.0,1.0
7.0,65197.0,469.0,1289.6587,1.0,0.033333335,0.0,1.0
7.0,65354.0,471.0,1281.9437,1.0,0.033333335,0.0,1.0
7.0,65481.0,472.0,1278.2075,1.0,0.033333335,0.0,1.0
7.0,65607.0,473.0,1273.6287,1.0,0.033333335,0.0,1.0
7.0,65737.0,474.0,1270.6183,1.0,0.033333335,0.0,1.0
7.0,65863.0,474.0,1267.8767,1.0,0.033333335,0.0,1.0
7.0,66432.0,475.0,1267.0,1.0,0.033333335,0.0,1.0
7.0,66558.0,476.0,1267.0,1.0,0.033333335,0.0,1.0
7.0,66598.0,477.01703,1267.0,1.0,0.033333335,0.0,1.0
7.0,66878.0,477.0,1264.582,1.0,0.033333335,0.0,1.0
7.0,67003.0,478.0,1263.0,1.0,0.033333335,0.0,1.0
7.0,67127.0,480.0,1262.0,1.0,0.03137255,0.0,1.0
7.0,67257.0,480.0,1260.0,1.0,0.033333335,0.0,1.0
7.0,67382.0,481.0,1260.0,1.0,0.033333335,0.0,1.0
7.0,67413.0,481.0,1258.8947,1.0,0.033333335,0.0,1.0
7.0,67629.0,481.0,1256.9076,1.0,0.033333335,0.0,1.0
7.0,67754.0,481.0,1255.8766,1.0,0.033333335,0.0,1.0
7.0,67928.0,481.0,1253.9694,1.0,0.033333335,0.0,1.0
7.0,68053.0,482.0,1254.0,1.0,0.033333335,0.0,1.0
7.0,68161.0,483.0487,1254.0,1.0,0.033333335,0.0,1.0
7.0,68744.0,483.0,1252.9849,1.0,0.033333335,0.0,1.0
7.0,68873.0,484.72635,1251.2737,1.0,0.033333335,0.0,1.0
7.0,69075.0,485.0,1249.8756,1.0,0.033333335,0.0,1.0
7.0,69241.0,485.0,1247.517,1.0,0.03529412,0.0,1.0
7.0,69491.0,485.0,1246.0,1.0,0.03529412,0.0,1.0
7.0,70324.0,485.0,1245.0,1.0,0.03529412,0.0,1.0
7.0,70488.0,485.0,1244.0,1.0,0.03529412,0.0,1.0
7.0,70637.0,485.0,1242.8239,1.0,0.03529412,0.0,1.0
7.0,70871.0,485.0,1240.9178,1.0,0.03529412,0.0,1.0
7.0,71103.0,486.0,1239.4542,1.0,0.03529412,0.0,1.0
7.0,71233.0,486.0,1238.0,1.0,0.03529412,0.0,1.0
7.0,71358.0,486.0,1235.9114,1.0,0.03529412,0.0,1.0
7.0,71483.0,486.0,1234.4081,1.0,0.03529412,0.0,1.0
7.0,71609.0,486.0,1231.8342,1.0,0.03529412,0.0,1.0
7.0,71746.0,486.0,1229.0,1.0,0.03529412,0.0,1.0
7.0,71900.0,486.0,1226.6102,1.0,0.03529412,0.0,1.0
7.0,72024.0,486.0,1225.0,1.0,0.03529412,0.0,1.0
7.0,72148.0,486.7629,1223.237,1.0,0.03529412,0.0,1.0
7.0,72274.0,487.0,1218.9424,1.0,0.03529412,0.0,1.0
7.0,72397.0,488.0,1216.0,1.0,0.033333335,0.0,1.0
7.0,72526.0,488.0,1212.841,1.0,0.03529412,0.0,1.0
7.0,72651.0,489.0,1212.0,1.0,0.03529412,0.0,1.0
7.0,72776.0,490.0,1209.8153,1.0,0.03529412,0.0,1.0
7.0,72899.0,491.0,1205.7538,1.0,0.03529412,0.0,1.0
7.0,73020.0,491.0,1198.8015,1.0,0.033333335,0.0,1.0
7.0,73144.0,491.0,1193.0046,1.0,0.033333335,0.0,1.0
7.0,73274.0,489.0,1181.7074,1.0,0.033333335,0.0,1.0
7.0,73405.0,488.58707,1126.2388,1.0,0.03137255,0.0,1.0
7.0,73538.0,493.0,1099.1296,1.0,0.033333335,0.0,1.0
7.0,73692.0,499.70316,1065.8905,1.0,0.03137255,0.0,1.0
7.0,73827.0,500.99908,1043.9991,1.0,0.033333335,0.0,1.0
7.0,73939.0,503.0,1045.0,1.0,0.04117647,0.0,1.0
8.0,74792.0,417.92807,1307.2158,1.0,0.03137255,0.0,1.0
8.0,74935.0,419.0,1285.2457,1.0,0.029411767,0.0,1.0
8.0,75076.0,423.58694,1269.4131,1.0,0.029411767,0.0,1.0
8.0,75209.0,427.86273,1256.1372,1.0,0.029411767,0.0,1.0
8.0,75439.0,432.0,1236.1464,1.0,0.03137255,0.0,1.0
8.0,75590.0,439.65994,1215.6802,1.0,0.03137255,0.0,1.0
8.0,75738.0,454.95227,1181.0955,1.0,0.033333335,0.0,1.0
8.0,75884.0,471.0,1142.6877,1.0,0.033333335,0.0,1.0
8.0,76011.0,473.0,1140.0,1.0,0.037254903,0.0,1.0
9.0,78433.0,426.0,1338.3755,1.0,0.029411767,0.0,1.0
9.0,78449.0,426.0,1336.1516,1.0,0.029411767,0.0,1.0
9.0,78613.0,426.0,1322.2971,1.0,0.029411767,0.0,1.0
9.0,78741.0,426.99396,1310.006,1.0,0.03137255,0.0,1.0
9.0,78873.0,427.0,1301.6313,1.0,0.03137255,0.0,1.0
9.0,79016.0,429.0,1295.6307,1.0,0.03137255,0.0,1.0
9.0,79160.0,431.0,1288.3032,1.0,0.03137255,0.0,1.0
9.0,79297.0,432.0,1279.1589,1.0,0.029411767,0.0,1.0
9.0,79430.0,434.0,1269.5,1.0,0.029411767,0.0,1.0
9.0,79564.0,438.0,1258.5,1.0,0.03137255,0.0,1.0
9.0,79707.0,439.0,1250.0,1.0,0.03137255,0.0,1.0
9.0,79854.0,442.91425,1242.0,1.0,0.033333335,0.0,1.0
9.0,79986.0,444.0,1238.8134,1.0,0.033333335,0.0,1.0
9.0,80122.0,444.0,1235.5143,1.0,0.03137255,0.0,1.0
9.0,80256.0,444.0,1234.2288,1.0,0.03137255,0.0,1.0
9.0,80443.0,446.0,1226.6613,1.0,0.03137255,0.0,1.0
9.0,80581.0,454.48718,1215.5128,1.0,0.033333335,0.0,1.0
9.0,80718.0,459.0,1209.2169,1.0,0.033333335,0.0,1.0
9.0,80855.0,461.06494,1196.935,1.0,0.03137255,0.0,1.0
9.0,80995.0,470.89383,1181.1062,1.0,0.033333335,0.0,1.0
9.0,81134.0,474.18802,1168.812,1.0,0.033333335,0.0,1.0
9.0,81268.0,476.0,1159.8403,1.0,0.033333335,0.0,1.0
9.0,81407.0,477.0,1155.2413,1.0,0.033333335,0.0,1.0
9.0,81547.0,478.0,1151.6313,1.0,0.033333335,0.0,1.0
9.0,81685.0,478.0,1146.0632,1.0,0.033333335,0.0,1.0
9.0,81820.0,479.0,1140.8328,1.0,0.033333335,0.0,1.0
9.0,81956.0,481.0,1133.2738,1.0,0.033333335,0.0,1.0
9.0,82098.0,483.0,1128.7227,1.0,0.033333335,0.0,1.0
9.0,82229.0,483.78357,1122.2164,1.0,0.033333335,0.0,1.0
9.0,82359.0,485.5,1117.0,1.0,0.033333335,0.0,1.0
9.0,82488.0,487.0,1111.6964,1.0,0.033333335,0.0,1.0
9.0,82640.0,487.0,1102.0143,1.0,0.033333335,0.0,1.0
9.0,82773.0,486.0,1093.7299,1.0,0.03529412,0.0,1.0
9.0,82907.0,486.0,1087.4457,1.0,0.033333335,0.0,1.0
9.0,83050.0,486.0,1078.1527,1.0,0.03529412,0.0,1.0
9.0,83189.0,486.38828,1074.0,1.0,0.029411767,0.0,1.0
10.0,85680.0,515.9865,1321.5878,1.0,0.03529412,0.0,1.0
10.0,85852.0,550.65405,1150.6919,1.0,0.037254903,0.0,1.0
10.0,85993.0,597.62317,1063.442,1.0,0.039215688,0.0,1.0
10.0,86130.0,663.00507,937.9907,1.0,0.039215688,0.0,1.0
10.0,86276.0,691.299,878.402,1.0,0.039215688,0.0,1.0
10.0,86434.0,695.7001,866.40015,1.0,0.04509804,0.0,1.0
11.0,87090.0,442.71982,1312.4807,1.0,0.033333335,0.0,1.0
11.0,87221.0,455.6387,1252.0839,1.0,0.033333335,0.0,1.0
11.0,87351.0,462.0,1224.141,1.0,0.03529412,0.0,1.0
11.0,87486.0,463.19543,1204.8046,1.0,0.03529412,0.0,1.0
11.0,87617.0,473.0,1189.4961,1.0,0.03529412,0.0,1.0
11.0,87744.0,480.79526,1177.2047,1.0,0.03529412,0.0,1.0
11.0,87871.0,490.54816,1159.9037,1.0,0.037254903,0.0,1.0
11.0,88001.0,510.6815,1122.4778,1.0,0.03529412,0.0,1.0
11.0,88131.0,541.186,1055.3315,1.0,0.037254903,0.0,1.0
11.0,88255.0,548.0,1040.0,1.0,0.043137256,0.0,1.0
12.0,90236.0,461.54623,1302.2688,1.0,0.03529412,0.0,1.0
12.0,90403.0,478.94525,1247.1643,1.0,0.03529412,0.0,1.0
12.0,90535.0,498.62796,1203.9534,1.0,0.037254903,0.0,1.0
12.0,90665.0,531.8606,1125.2788,1.0,0.03529412,0.0,1.0
12.0,90794.0,580.25806,1042.7355,1.0,0.037254903,0.0,1.0
12.0,90906.0,609.0,968.0,1.0,0.04509804,0.0,1.0
13.0,92013.0,453.10577,1266.4198,1.0,0.033333335,0.0,1.0
13.0,92155.0,471.6831,1197.9507,1.0,0.033333335,0.0,1.0
13.0,92284.0,497.93912,1161.0913,1.0,0.03529412,0.0,1.0
13.0,92396.0,504.0,1142.0,1.0,0.039215688,0.0,1.0
14.0,114420.0,514.08295,1270.5852,1.0,0.033333335,0.0,1.0
14.0,114564.0,522.0,1231.3431,1.0,0.03529412,0.0,1.0
14.0,114693.0,524.934,1218.066,1.0,0.033333335,0.0,1.0
14.0,114829.0,540.1724,1192.4828,1.0,0.037254903,0.0,1.0
14.0,114958.0,546.0,1173.491,1.0,0.037254903,0.0,1.0
14.0,115060.0,546.0,1171.0,1.0,0.04117647,0.0,1.0
15.0,137058.0,322.79446,1399.9723,1.0,0.029411767,0.0,1.0
15.0,137203.0,314.0,1358.1005,1.0,0.029411767,0.0,1.0
15.0,137330.0,309.0,1332.0812,1.0,0.029411767,0.0,1.0
15.0,137445.0,302.33813,1321.3381,1.0,0.03137255,0.0,1.0
15.0,137579.0,296.05054,1309.0505,1.0,0.03137255,0.0,1.0
15.0,137696.0,295.0,1303.1029,1.0,0.03137255,0.0,1.0
15.0,137814.0,295.0,1298.0,1.0,0.033333335,0.0,1.0
15.0,137933.0,293.80838,1291.8083,1.0,0.033333335,0.0,1.0
15.0,138052.0,293.0,1285.0264,1.0,0.033333335,0.0,1.0
15.0,138174.0,292.1575,1278.0,1.0,0.033333335,0.0,1.0
15.0,138292.0,283.0189,1277.0,1.0,0.03529412,0.0,1.0
15.0,138409.0,281.0,1270.2705,1.0,0.03529412,0.0,1.0
15.0,138532.0,281.0,1263.5193,1.0,0.03529412,0.0,1.0
15.0,138651.0,281.0,1258.7676,1.0,0.033333335,0.0,1.0
15.0,138749.0,281.0,1257.0,1.0,0.033333335,0.0,1.0
16.0,139426.0,315.0,1415.587,1.0,0.033333335,0.0,1.0
16.0,139545.0,311.05222,1401.0522,1.0,0.03137255,0.0,1.0
16.0,139663.0,310.0,1390.2987,1.0,0.03137255,0.0,1.0
16.0,139788.0,310.0,1382.5,1.0,0.03137255,0.0,1.0
16.0,139918.0,305.7172,1380.0,1.0,0.03137255,0.0,1.0
16.0,140043.0,305.0,1376.0,1.0,0.03137255,0.0,1.0
16.0,140184.0,297.14017,1373.0,1.0,0.03137255,0.0,1.0
16.0,140307.0,290.5,1369.0,1.0,0.03137255,0.0,1.0
16.0,140443.0,286.10236,1359.1024,1.0,0.033333335,0.0,1.0
16.0,140577.0,286.0,1346.8167,1.0,0.033333335,0.0,1.0
16.0,140718.0,286.0,1336.0,1.0,0.033333335,0.0,1.0
16.0,140848.0,286.0,1332.0,1.0,0.033333335,0.0,1.0
16.0,140990.0,286.0,1328.0,1.0,0.033333335,0.0,1.0
16.0,141129.0,286.0,1325.0675,1.0,0.033333335,0.0,1.0
16.0,141270.0,286.0,1322.3096,1.0,0.033333335,0.0,1.0
16.0,141401.0,287.98932,1318.0,1.0,0.033333335,0.0,1.0
16.0,141537.0,289.26416,1314.7358,1.0,0.033333335,0.0,1.0
16.0,141664.0,292.0,1310.5,1.0,0.033333335,0.0,1.0
16.0,141797.0,296.8435,1305.0,1.0,0.033333335,0.0,1.0
16.0,141926.0,298.0,1304.0,1.0,0.033333335,0.0,1.0
16.0,142060.0,299.0,1302.0,1.0,0.033333335,0.0,1.0
16.0,142197.0,299.0,1300.0,1.0,0.03529412,0.0,1.0
16.0,142329.0,299.0,1296.0063,1.0,0.033333335,0.0,1.0
16.0,142459.0,299.0,1294.0,1.0,0.033333335,0.0,1.0
16.0,142600.0,299.0,1291.0,1.0,0.033333335,0.0,1.0
16.0,142738.0,300.0,1289.0,1.0,0.03529412,0.0,1.0
16.0,143025.0,300.0,1288.0,1.0,0.03529412,0.0,1.0
16.0,143157.0,297.0,1285.7543,1.0,0.033333335,0.0,1.0
16.0,143302.0,297.0,1276.9255,1.0,0.03529412,0.0,1.0
16.0,143450.0,297.0,1264.0933,1.0,0.033333335,0.0,1.0
16.0,143573.0,298.0,1261.0,1.0,0.033333335,0.0,1.0
16.0,143700.0,297.0,1261.0,1.0,0.039215688,0.0,1.0
17.0,144487.0,357.0,1450.1008,1.0,0.029411767,0.0,1.0
17.0,144617.0,356.0,1437.8146,1.0,0.03137255,0.0,1.0
17.0,144748.0,356.0,1425.5255,1.0,0.03137255,0.0,1.0
17.0,144879.0,356.0,1413.2416,1.0,0.03137255,0.0,1.0
17.0,145005.0,351.0,1408.9547,1.0,0.03137255,0.0,1.0
17.0,145132.0,346.0,1403.2014,1.0,0.03137255,0.0,1.0
17.0,145271.0,345.18585,1397.0,1.0,0.033333335,0.0,1.0
17.0,145400.0,343.15576,1397.0,1.0,0.033333335,0.0,1.0
17.0,145402.0,342.1156,1397.0,1.0,0.033333335,0.0,1.0
17.0,145419.0,340.57776,1397.0,1.0,0.033333335,0.0,1.0
17.0,145452.0,338.50607,1395.5061,1.0,0.033333335,0.0,1.0
17.0,145582.0,340.26923,1386.7308,1.0,0.029411767,0.0,1.0
17.0,145714.0,345.0,1374.4464,1.0,0.029411767,0.0,1.0
17.0,145844.0,345.0,1368.0297,1.0,0.029411767,0.0,1.0
17.0,145973.0,346.0,1364.8597,1.0,0.029411767,0.0,1.0
17.0,146100.0,346.0,1363.0,1.0,0.029411767,0.0,1.0
17.0,146266.0,345.0,1363.0,1.0,0.029411767,0.0,1.0
17.0,146283.0,343.70572,1363.0,1.0,0.029411767,0.0,1.0
17.0,146300.0,342.16995,1363.0,1.0,0.029411767,0.0,1.0
17.0,146400.0,341.0,1363.0,1.0,0.029411767,0.0,1.0
17.0,146416.0,339.5,1363.0,1.0,0.029411767,0.0,1.0
17.0,146546.0,337.0,1359.0,1.0,0.03137255,0.0,1.0
17.0,146687.0,337.0,1348.8264,1.0,0.033333335,0.0,1.0
17.0,146844.0,337.0,1339.9946,1.0,0.033333335,0.0,1.0
17.0,146982.0,337.0,1330.5,1.0,0.033333335,0.0,1.0
17.0,147112.0,338.0,1330.0,1.0,0.033333335,0.0,1.0
