1,0.047647487,0.7464773,0.2003638
5,-0.2003638,-0.43554693,-0.12217305
44,-0.13041973,0.013744468,0.020463986
47,-0.16615535,-0.067500606,0.010995574
115,-0.05589417,-0.10720685,-0.07880162
118,0.029626964,-0.17104226,-0.2275473
120,0.06536258,-0.6637051,-0.7519751
138,-0.1777618,-0.81581056,-0.74006325
158,-0.28924468,-0.729984,-0.72173727
178,-0.34238997,-0.55955255,-0.7330383
198,-0.344528,-0.38759398,-0.77457714
218,-0.26419923,-0.3830125,-0.87017757
238,-0.122478485,-0.38759398,-0.95417154
258,0.03726278,-0.4813618,-0.96577793
278,0.1133155,-0.6059783,-0.8958339
298,0.19364429,-0.61727935,-0.7846564
318,0.16890424,-0.3726278,-0.8240572
338,0.24251351,-0.3051272,-0.82833326
358,0.20586158,-0.33750305,-0.8735373
380,0.08857546,-0.37995818,-0.9379836
495,-0.09865474,-0.47250426,-1.0146471
498,-0.105374254,-0.4908302,-1.0164797
501,0.3484986,-0.30451632,-1.2046263
521,0.24037547,-0.4196644,-1.1230757
539,-0.03176499,-0.6740898,-1.0558805
560,-0.11301007,-0.73273283,-0.91751957
578,-0.036957346,-0.70952,-0.8958339
600,-0.25228736,-0.7263188,-1.040609
618,-0.31887165,-0.79229224,-1.2131784
638,-0.12583824,-0.9056077,-1.1887437
658,-0.004581489,-0.9416488,-1.2089024
678,-0.07819075,-0.83260936,-1.2541064
698,-0.13072516,-0.66950834,-1.3539828
718,-0.22571471,-0.573297,-1.5696182
739,-0.5164866,-0.36651915,-1.6563611
759,-0.6817256,-0.3866777,-1.6404786
779,-0.5852089,-0.43951756,-1.5592335
799,-0.344528,-0.49235737,-1.5360206
819,-0.19608775,-0.15393804,-1.5668694
839,0.002443461,-0.028405234,-1.5738943
859,0.14080444,-0.1863139,-1.6114625
879,0.17440203,-0.42241332,-1.5855007
899,0.16523905,-0.559858,-1.591304
919,0.18509217,-0.453262,-1.7559321
939,0.18997909,-0.03726278,-1.7815884
960,-0.19486602,0.15088372,-1.8768835
981,-0.6814202,0.015882496,-1.8515326
999,-0.49877146,-0.18600847,-1.6893479
1020,0.020463986,-0.048258353,-1.4343116
1040,0.3436117,0.24007004,-1.2583824
1061,0.321926,0.40378192,-1.1484267
1082,-0.10445796,0.0870483,-1.1209377
1101,-0.21013765,0.053450707,-1.0965031
1121,-0.22968534,0.065973446,-1.01312
1140,-0.27366763,0.16218472,-0.9941832
1161,-0.3313944,0.18570304,-1.2360858
1181,-0.24923302,0.3894266,-1.287093
1212,-0.18020524,0.4905248,-1.210124
1221,-0.1881465,0.41325033,-0.76144356
1241,-0.087659165,0.4615087,-0.5693264
1272,0.1600467,0.42119157,-0.2929099
1290,0.4541783,0.19211712,-0.14172074
1306,0.7171558,0.04153884,-0.20097467
1325,0.8155051,0.022296581,-0.4260785
1341,0.44684792,0.122478485,-0.4184427
1372,0.36743546,0.049785517,-0.22418754
1389,0.8194757,0.058337633,-0.06841691
1406,1.6850718,0.08246681,0.070554934
1424,1.4966198,0.043982297,-0.028099801
1440,0.70341134,-0.5925393,-0.16829337
1459,0.27458394,-0.63621616,-0.17165314
1480,0.074830994,-0.40317106,-0.116675265
1499,0.065973446,-0.30543262,-0.17837265
1519,0.33108896,-0.5503896,-0.25778514
1540,0.52381694,-0.74067414,-0.24495697
1559,0.376293,-0.6817256,-0.24923302
1580,0.02321288,-0.44257188,-0.3036
1602,-0.16798794,-0.0076358155,-0.28619036
1626,-0.122783914,0.2660318,-0.18387043
1641,-0.02443461,0.31887165,-0.118507855
1663,0.050396383,0.21227567,-0.12339478
1681,0.08124508,0.0033597588,-0.23976462
1701,-0.003970624,-0.1001819,-0.3998113
1730,0.04886922,-0.14905111,-0.41263947
1741,0.25167647,-0.17470746,-0.31978795
1760,0.42394048,-0.19517145,-0.14477506
1780,0.35430184,-0.14508049,-0.16523905
1800,0.2669481,-0.19150625,-0.33628133
1820,0.18173242,-0.26328292,-0.48166725
1840,0.0711658,-0.30573806,-0.54550266
1861,0.09437868,-0.35277468,-0.4746423
1881,0.3182608,-0.4007276,-0.38606682
1901,0.32925636,-0.3717115,-0.3286455
1920,0.25870144,-0.34483343,-0.3753767
1940,0.18051068,-0.3707952,-0.4196644
1963,0.08979719,-0.42424592,-0.39584067
1982,0.040011674,-0.4700608,-0.3659083
2002,-0.045814894,-0.44409904,-0.4166101
2024,-0.18325958,-0.43188173,-0.49571714
